hotel_name,rating,description,address,url,city,latitude,longitude
Au Petit chez Soi,9.0,Au Petit chez Soi in Cassis offers direct beachfront access and a terrace with stunning sea views. Guests can relax on the patio or dine outdoors in the outdoor dining area.,"Croisement Rue Auguste Vidal, Rue Severin Icard, 13260 Cassis, France",https://www.booking.com/hotel/fr/le-16.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao3y5NEGwAIB0gIkYjM1ZTY1ZGYtY2U4YS00ZDUyLWEyMjUtMTJhNDUxODUyMWU32AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135056&srpvid=d1a65f065bbd0822&type=total&ucfs=1&,Cassis,43.215481591153036,5.537836249826569
Cassis Hostel,9.4,"Cassis Hostel in Cassis offers family rooms with private bathrooms. Each room includes a private entrance, garden views, and tiled floors.","4 avenue du Picouveau, 13260 Cassis, France",https://www.booking.com/hotel/fr/cassis-hostel.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao3y5NEGwAIB0gIkYjM1ZTY1ZGYtY2U4YS00ZDUyLWEyMjUtMTJhNDUxODUyMWU32AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135056&srpvid=d1a65f065bbd0822&type=total&ucfs=1&,Cassis,43.21634592786943,5.5328138172626495
"L’Aiguade, appartement d'exception à Cassis",9.6,"L’Aiguade in Cassis offers direct beachfront access with stunning sea views. Guests can relax on the sun terrace or in the garden, enjoying the serene surroundings.","12 Avenue de l'Amiral Ganteaume, 13260 Cassis, France",https://www.booking.com/hotel/fr/aiguade-appartement-d-exception-a-cassis.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao3y5NEGwAIB0gIkYjM1ZTY1ZGYtY2U4YS00ZDUyLWEyMjUtMTJhNDUxODUyMWU32AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135056&srpvid=d1a65f065bbd0822&type=total&ucfs=1&,Cassis,43.2141154,5.5338211
Hotel Le Golfe,8.3,"Situated on the fishing port of Cassis, Hotel Le Golfe is just 400 metres from the sandy beach. It features an ice-cream parlour and a shaded terrace overlooking the harbour.

A flat-screen TV is provided in each air-conditioned guest room. Some rooms feature a balcony with sea views. All of the rooms have a simple décor and a private bathroom with amenities.

Provencal cuisine, including seafood and salads, is served in the restaurant at Le Golfe hotel. A buffet breakfast is prepared every morning.

There is a Provencal market in the village every Wednesday and Friday morning. Cassis Train Station is 3 km from the hotel and Marseille is 28 km away.","3, Place Grand Carnot, 13260 Cassis, France",https://www.booking.com/hotel/fr/le-golfe-cassis.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao3y5NEGwAIB0gIkYjM1ZTY1ZGYtY2U4YS00ZDUyLWEyMjUtMTJhNDUxODUyMWU32AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135056&srpvid=d1a65f065bbd0822&type=total&ucfs=1&,Cassis,43.21443437507463,5.535294860601425
Résidence St Vincent,8.2,Résidence St Vincent in Collioure offers a unique apartment experience within a historic building. Guests enjoy a central location with easy access to local attractions.,"9 rue saint vincent, 66190 Collioure, France",https://www.booking.com/hotel/fr/residence-saint-vincent.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.527300950061466,3.0842326802181788
Chambres Rue de la République,8.2,"Chambres Rue de la République in Collioure offers comfortable rooms with air-conditioning, private bathrooms, and balconies. Each room includes a work desk, TV, and free toiletries.","16 Rue de la République, 66190 Collioure, France",https://www.booking.com/hotel/fr/chambres-rue-de-la-republique.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.52556369773399,3.0827967208667815
ROCADE DE COLLIOURE appt T4 avec grande terrasse et garage,8.8,ROCADE DE COLLIOURE appt T4 avec grande terrasse et garage in Collioure offers direct beachfront access and a spacious sun terrace. Guests can enjoy sea views and relax in the outdoor seating area.,"602B Rue Romain Rolland, 66190 Collioure, France",https://www.booking.com/hotel/fr/rocade-de-collioure.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.527943674455,3.077736191525
LES BATTERIES bord de mer,8.4,"LES BATTERIES bord de mer in Collioure offers a one-bedroom apartment with a terrace and free WiFi. The living room includes air-conditioning, a washing machine, and a fully equipped kitchen.","40 24 Cae de la Seca Llarga, 66190 Collioure, France",https://www.booking.com/hotel/fr/pleasant-beachfront-apartment.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.5244979,3.0970643
Hotel Méditerranée,8.0,"Featuring a Mediterranean garden and a terrace, Hotel Méditerranée offers accommodation in Collioure, a 5-minute walk from the nearest beach. Free WiFi is available throughout the property and private parking is available on site.

Every air-conditioned room has a balcony and is equipped with a flat-screen TV with satellite channels. The rooms also feature a fridge, a telephone and a safety deposit box. All rooms have a bathroom with a bath or shower.

A buffet breakfast is available every morning and guests can eat breakfast on the terrace in fine weather.

There is luggage storage space at the property.

Argèles-sur-Mer is 7.3 km away and the Spanish border is 26 km away. The nearest airport is Perpignan - Rivesaltes Airport, 38 km from the property.","Avenue Aristide Maillol, 66190 Collioure, France",https://www.booking.com/hotel/fr/mediterranee-collioure.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.52708253934128,3.080262914299965
Joli appartement près plage deux chambres quatre personnes,8.7,"Joli appartement près plage deux chambres quatre personnes in Collioure offers two bedrooms and a bathroom. The apartment includes family rooms, a private entrance, and a quiet street view.","1Et 29 rue Marceau, 66190 Collioure, France",https://www.booking.com/hotel/fr/joli-appartement-pres-plage-deux-chambres-quatre-personnes.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.52348633563764,3.0841717396424473
Escarbat,,"Escarbat in Collioure offers a one-bedroom apartment with a terrace and free WiFi. The living room includes air-conditioning, a washing machine, and a fully equipped kitchen.","Escarbat, bât 3, apt 111 Résidence Val Saint-Elme, 66190 Collioure, France",https://www.booking.com/hotel/fr/escarbat.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.522157,3.0870453
Le Relais Des Trois Mas,8.8,"Boasting a swimming pool on a terrace looking out onto the Mediterranean Sea, Le Relais Des Trois Mas features comfortable accommodation and a Provencal setting. All the rooms are only accessible by stairs.

Under the shade of 100-year old pine trees, the personalised rooms offer a superb view of the Bay of Collioure and the church Notre Dame des Anges. They all feature a minibar, air conditioning and facilities for making tea and coffee.

The restaurant, La Balette, is one of the most valued in the area. It boasts unrestricted views of the bay and serves delicious gourmet cuisine complemented by excellent Collioure wines.","Route De Port Vendres, 66190 Collioure, France",https://www.booking.com/hotel/fr/le-relais-des-trois-mas.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.52417280573015,3.0893106758594513
La Frégate,8.2,"La Frégate in Collioure offers air-conditioned rooms with private bathrooms, city views, and modern amenities. Each room includes a work desk, wardrobe, and TV.","24 Boulevard Camille Pelletan, 66190 Collioure, France",https://www.booking.com/hotel/fr/la-fra-c-gate-collioure.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.52638625163285,3.083256594836712
"Appart T3, 60m2,quartier calme,idéal tout à pieds résidence et parking privé les cadenisses",8.6,Appart T3 in Collioure offers a spacious apartment with two bedrooms and two bathrooms. The ground-floor unit features a living room with a sofa bed and a dining area.,"Bat B Appt n° 118 27 Rue Romain Rolland, 66190 Collioure, France",https://www.booking.com/hotel/fr/espace-et-confort-quartier-calme-ideal-tout-a-pieds.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.528908293531,3.077577378821
Appartement Centre COLLIOURE CLIM PATIO WIFI,9.1,"Appartement Centre COLLIOURE CLIM PATIO WIFI in Collioure offers direct beachfront access with Boramar Beach just a 3-minute walk away. Guests can relax on the sun terrace or in the garden, enjoying stunning sea views.","9 Avenue du Miradou, 66190 Collioure, France",https://www.booking.com/hotel/fr/appartement-centre-collioure-patio-wifi-clim.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.527392290863,3.082283396313
Ibanova Appartements,8.7,"Ibanova Appartements in Collioure offers direct beachfront access and stunning sea views. Port Avall Beach is just a 3-minute walk away, while Collioure Royal Castle lies 500 metres nearby.","3 Rue du Soleil, 66190 Collioure, France",https://www.booking.com/hotel/fr/ibanova.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.5231333,3.0855761
Les Roches Brunes,9.2,"Les Roches Brunes in Collioure offers a 4-star hotel experience with a sun terrace, garden, restaurant, bar, and free WiFi in public areas.","Route de Port-Vendres, 66190 Collioure, France",https://www.booking.com/hotel/fr/les-roches-brunes-collioure.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.52534777273077,3.0903244632682725
Soy Collioure,,"Soy Collioure offers a spacious holiday home in Collioure, France. The property features one bedroom and one bathroom, providing ample space for guests.","16 16 Rue Lamartine, 66190 Collioure, France",https://www.booking.com/hotel/fr/soy-collioure.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.5236757,3.0827315
Camping Les Amandiers,8.5,Camping Les Amandiers in Collioure offers direct beachfront access with Ouille Beach just a 9-minute walk away. Guests can enjoy stunning garden views and relax on the terrace.,"chemin de l'ouille 1318 Camping les Amandiers, 66190 Collioure, France",https://www.booking.com/hotel/fr/camping-les-amandiers-collioure.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.531372781541,3.07174246946001
Jetez l'ancre dans notre maison de pêcheur !,9.2,"Jetez l'ancre dans notre maison de pêcheur! in Collioure offers a 2-star holiday home with two bedrooms and a living room. The property includes a balcony with a quiet street view, air-conditioning, and parquet floors.","35 Rue de la Convention, 66190 Collioure, France",https://www.booking.com/hotel/fr/jetez-l-39-ancre-dans-notre-maison-de-pecheur.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.5234555,3.0855069
2VSE-ALZ07 Studio dans résidence calme proche plage Collioure,7.9,"2VSE-ALZ07 Studio dans résidence calme proche plage Collioure offers a ground-floor apartment in Collioure. The property features a terrace and an outdoor seating area, providing a relaxing environment.","RESIDENCE DU VAL SAINT ELME, 66190 Collioure, France",https://www.booking.com/hotel/fr/2vse-alz07-studio-dans-residence-calme-proche-plage-collioure.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.521538,3.086987
Logement 50 m de la plage Arrivée et Départ Autonome,9.0,"Logement 50 m de la plage Arrivée et Départ Autonome in Collioure offers direct beachfront access and free WiFi. Port Avall Beach is just a few steps away, while Collioure Royal Castle is a 5-minute walk.","11 Rue Voltaire, 66190 Collioure, France",https://www.booking.com/hotel/fr/logement-en-bord-de-mer.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.5238601,3.0839396
Studio cosy Résidence St Elme avec parking et WIFI à 5min de la plage,8.5,Studio cosy Résidence St Elme avec parking et WIFI à 5min de la plage in Collioure offers a comfortable apartment with free WiFi and free on-site private parking.,"Résidence Val St Elme, 66190 Collioure, France",https://www.booking.com/hotel/fr/charmant-studio-residence-st-elme-pkg-wif-50m-plage.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.520944567338,3.087079471758
Charmant Studio près de la Plage,8.4,"Charmant Studio près de la Plage in Collioure offers direct beachfront access. Port Avall Beach is a 4-minute walk away, while Collioure Royal Castle lies 600 metres nearby.","1er droite 5 Rue Edgard Quinet, 66190 Collioure, France",https://www.booking.com/hotel/fr/charmant-studio-pres-de-la-plage-collioure.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.522979,3.086112
APP' ART CENTRE PLAGE + PARKING GRATUIT,8.7,APP' ART CENTRE PLAGE + PARKING GRATUIT in Collioure offers direct beachfront access and stunning sea views. Guests enjoy free WiFi throughout the apartment.,"13 Rue du Coma-Cheric, 66190 Collioure, France",https://www.booking.com/hotel/fr/app-art-centre-plage-parking-gratuit.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.5233452832972,3.08696843573436
Residence Pierre & Vacances Les Balcons de Collioure,8.4,"Residence Pierre & Vacances Les Balcons de Collioure offers comfortable self-catering accommodation, located just 500 metres from the beach. Its solarium offers magnificent views over the bay.

The studios are equipped with a flat-screen TV, en suite bathroom and kitchenette with a dishwasher. You can borrow board games for free.

Baked goods can be delivered to your apartment by placing an order with reception the evening before. A bakery menu is available in the apartment and at reception. This service is at an additional cost.

Residence Pierre & Vacances Les Balcons de Collioure is a short walk from the centre of Collioure, where shops and restaurants can be found. It is just 27 km away from Perpignan. Private, covered parking is possible on site at a surcharge.","28, route de Port Vendres, 66190 Collioure, France",https://www.booking.com/hotel/fr/maevabalconsdecollioure.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.525106327083726,3.0904361978173256
Studio Centre Plage parking gratuit,9.1,"Studio Centre Plage parking gratuit in Collioure offers a one-bedroom apartment with a living room. The property features a kitchenette, kitchen, and dining area. Free WiFi is available throughout the apartment.","1er Étage 13 Rue Coma Cheric, 66190 Collioure, France",https://www.booking.com/hotel/fr/studio-centre-plage-collioure.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.522987676567986,3.087329664129035
